label                                                                   backgroundColor                                data
"Fiji  (East Asia & Pacific)"                                           "rgba(255,192,226,0.3)"                        [{x:0.16,y:0.793,r:3}]
"France  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:129.84,y:7.501,r:3}]
"Faroe Islands  (Europe & Central Asia)"                                "rgba(201,192,255,0.3)"                        [{x:1000000000,y:4.861,r:3}]
"Gabon  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:0.29,y:3.466,r:3}]
"United Kingdom  (Europe & Central Asia)"                               "rgba(201,192,255,0.3)"                        [{x:104.7,y:10.993,r:3}]
"Ghana  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:1.66,y:0.214,r:3}]
"Gibraltar  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:1000000000,y:2.729,r:3}]
"Guinea  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.182,r:3}]
"Gambia, The  (Sub-Saharan Africa)"                                     "rgba(255,85,0,0.3)"                           [{x:0.04,y:0.086,r:3}]
"Greece  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:9.91,y:2.553,r:3}]
"Grenada  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:1000000000,y:0.425,r:3}]
"Greenland  (Europe & Central Asia)"                                    "rgba(201,192,255,0.3)"                        [{x:1000000000,y:12.504,r:3}]
"Guatemala  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:1.61,y:0.417,r:3}]
"Guyana  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:0.22,y:1.957,r:3}]
"Honduras  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.64,y:0.479,r:3}]
"Haiti  (Latin America & Caribbean)"                                    "rgba(149,244,250,0.3)"                        [{x:1000000000,y:0.058,r:3}]
"Hungary  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:1000000000,y:5.962,r:3}]
"Indonesia  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:7.07,y:0.253,r:3}]
"India  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:54.01,y:0.353,r:3}]
"Ireland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:3.27,y:6.112,r:3}]
"Iran, Islamic Rep.  (Middle East & North Africa)"                      "rgba(82,238,65,0.3)"                          [{x:8.62,y:3.048,r:3}]
"Iraq  (Middle East & North Africa)"                                    "rgba(82,238,65,0.3)"                          [{x:2.89,y:2.129,r:3}]
"Iceland  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:0.47,y:7.916,r:3}]
"Israel  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:4.61,y:4.926,r:3}]
"Italy  (Europe & Central Asia)"                                        "rgba(201,192,255,0.3)"                        [{x:87.94,y:4.686,r:3}]
"Jamaica  (Latin America & Caribbean)"                                  "rgba(149,244,250,0.3)"                        [{x:1.08,y:2.124,r:3}]
"Jordan  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:0.56,y:1.047,r:3}]
"Japan  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:146.6,y:5.566,r:3}]
"Kenya  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:1.35,y:0.268,r:3}]
"Cambodia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:1.06,y:0.072,r:3}]
"St. Kitts and Nevis  (Latin America & Caribbean)"                      "rgba(149,244,250,0.3)"                        [{x:0.01,y:0.711,r:3}]
"Korea, Rep.  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:5.95,y:1.207,r:3}]
"Kuwait  (Middle East & North Africa)"                                  "rgba(82,238,65,0.3)"                          [{x:2.66,y:35.111,r:3}]
"Lao PDR  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.066,r:3}]
"Lebanon  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:1000000000,y:1.673,r:3}]
"Liberia  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:0.27,y:0.655,r:3}]
"Libya  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:1000000000,y:15.527,r:3}]
"St. Lucia  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:1000000000,y:0.362,r:3}]
"Sri Lanka  (South Asia)"                                               "rgba(155,155,155,0.3)"                        [{x:1.8,y:0.27,r:3}]
"Luxembourg  (Europe & Central Asia)"                                   "rgba(201,192,255,0.3)"                        [{x:1.06,y:36.533,r:3}]
"Morocco  (Middle East & North Africa)"                                 "rgba(82,238,65,0.3)"                          [{x:3.27,y:0.367,r:3}]
"Madagascar  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:1.03,y:0.146,r:3}]
"Mexico  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:29.36,y:1.922,r:3}]
"Mali  (Sub-Saharan Africa)"                                            "rgba(255,85,0,0.3)"                           [{x:0.34,y:0.034,r:3}]
"Malta  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:1000000000,y:2.072,r:3}]
"Myanmar  (East Asia & Pacific)"                                        "rgba(255,192,226,0.3)"                        [{x:1000000000,y:0.113,r:3}]
"Mongolia  (East Asia & Pacific)"                                       "rgba(255,192,226,0.3)"                        [{x:1000000000,y:2.056,r:3}]
"Mozambique  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.313,r:3}]
"Mauritania  (Sub-Saharan Africa)"                                      "rgba(255,85,0,0.3)"                           [{x:0.21,y:0.216,r:3}]
"Mauritius  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.799,r:3}]
"New Caledonia  (East Asia & Pacific)"                                  "rgba(255,192,226,0.3)"                        [{x:0.21,y:18.5,r:3}]
"Niger  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:0.64,y:0.037,r:3}]
"Nigeria  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:5.2,y:0.123,r:3}]
"Nicaragua  (Latin America & Caribbean)"                                "rgba(149,244,250,0.3)"                        [{x:0.69,y:0.545,r:3}]
"Netherlands  (Europe & Central Asia)"                                  "rgba(201,192,255,0.3)"                        [{x:27.81,y:8.92,r:3}]
"Norway  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:10.15,y:5.539,r:3}]
"Nepal  (South Asia)"                                                   "rgba(155,155,155,0.3)"                        [{x:0.77,y:0.021,r:3}]
"New Zealand  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:5.18,y:4.907,r:3}]
"Pakistan  (South Asia)"                                                "rgba(155,155,155,0.3)"                        [{x:8.09,y:0.449,r:3}]
"Panama  (Latin America & Caribbean)"                                   "rgba(149,244,250,0.3)"                        [{x:1.11,y:1.408,r:3}]
"Peru  (Latin America & Caribbean)"                                     "rgba(149,244,250,0.3)"                        [{x:5.73,y:1.148,r:3}]
"Philippines  (East Asia & Pacific)"                                    "rgba(255,192,226,0.3)"                        [{x:7.59,y:0.658,r:3}]
"Palau  (East Asia & Pacific)"                                          "rgba(255,192,226,0.3)"                        [{x:1000000000,y:6.871,r:3}]
"Papua New Guinea  (East Asia & Pacific)"                               "rgba(255,192,226,0.3)"                        [{x:0.48,y:0.217,r:3}]
"Poland  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:1000000000,y:8.548,r:3}]
"Portugal  (Europe & Central Asia)"                                     "rgba(201,192,255,0.3)"                        [{x:6.35,y:1.472,r:3}]
"Paraguay  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.47,y:0.251,r:3}]
"Qatar  (Middle East & North Africa)"                                   "rgba(82,238,65,0.3)"                          [{x:1000000000,y:76.104,r:3}]
"Romania  (Europe & Central Asia)"                                      "rgba(201,192,255,0.3)"                        [{x:1000000000,y:5.06,r:3}]
"Rwanda  (Sub-Saharan Africa)"                                          "rgba(255,85,0,0.3)"                           [{x:0.17,y:0.015,r:3}]
"Saudi Arabia  (Middle East & North Africa)"                            "rgba(82,238,65,0.3)"                          [{x:4.18,y:5.399,r:3}]
"Sudan  (Sub-Saharan Africa)"                                           "rgba(255,85,0,0.3)"                           [{x:1.94,y:0.237,r:3}]
"Senegal  (Sub-Saharan Africa)"                                         "rgba(255,85,0,0.3)"                           [{x:1.03,y:1000000000,r:3}]
"Singapore  (East Asia & Pacific)"                                      "rgba(255,192,226,0.3)"                        [{x:1.42,y:2.693,r:3}]
"Solomon Islands  (East Asia & Pacific)"                                "rgba(255,192,226,0.3)"                        [{x:0.02,y:0.244,r:3}]
"Sierra Leone  (Sub-Saharan Africa)"                                    "rgba(255,85,0,0.3)"                           [{x:0.32,y:0.158,r:3}]
"El Salvador  (Latin America & Caribbean)"                              "rgba(149,244,250,0.3)"                        [{x:1,y:0.362,r:3}]
"Sao Tome and Principe  (Sub-Saharan Africa)"                           "rgba(255,85,0,0.3)"                           [{x:1000000000,y:0.209,r:3}]
"Suriname  (Latin America & Caribbean)"                                 "rgba(149,244,250,0.3)"                        [{x:0.22,y:4.036,r:3}]
"Sweden  (Europe & Central Asia)"                                       "rgba(201,192,255,0.3)"                        [{x:29.14,y:9.818,r:3}]
"Swaziland  (Sub-Saharan Africa)"                                       "rgba(255,85,0,0.3)"                           [{x:0.07,y:0.659,r:3}]
